Symbol,Datetime,Open,Close,reason,prev_close,gap_pct_raw
RCAT,2017-05-04,0.1,0.15,r2_split_like,0.15,-33.33333333333333
RCAT,2017-06-15,0.068,0.062,r2_split_like,0.1,-32.0
RCAT,2017-09-01,0.04,0.023,r2_split_like,0.02,100.0
RCAT,2017-09-18,0.02,0.02,r2_split_like,0.03,-33.33333333333333
RCAT,2017-10-30,0.03,0.03,r2_split_like,0.012,149.99999999999997
RCAT,2018-11-16,0.002,0.003,r2_split_like,0.003,-33.33333333333333
RCAT,2018-11-20,0.003,0.003,r2_split_like,0.002,50.0
RCAT,2018-11-30,0.002,0.003,r2_split_like,0.003,-33.33333333333333
RCAT,2018-12-11,0.002,0.003,r2_split_like,0.003,-33.33333333333333
RCAT,2018-12-13,0.003,0.003,r2_split_like,0.002,50.0
RCAT,2018-12-24,0.001,0.002,r2_split_like,0.002,-50.0
RCAT,2018-12-31,0.001,0.002,r2_split_like,0.002,-50.0
RCAT,2019-01-28,0.001,0.002,r2_split_like,0.002,-50.0
RCAT,2019-01-31,0.001,0.001,r2_split_like,0.002,-50.0
RCAT,2019-02-04,0.001,0.002,r2_split_like,0.002,-50.0
RCAT,2019-02-06,0.001,0.002,r2_split_like,0.002,-50.0
RCAT,2019-02-19,0.001,0.001,r2_split_like,0.002,-50.0
RCAT,2019-02-20,0.002,0.002,r2_split_like,0.001,100.0
RCAT,2019-02-26,0.001,0.002,r2_split_like,0.002,-50.0
RCAT,2019-03-07,0.001,0.002,r2_split_like,0.002,-50.0
RCAT,2019-03-26,0.001,0.002,r2_split_like,0.002,-50.0
RCAT,2019-03-27,0.001,0.001,r2_split_like,0.002,-50.0
RCAT,2019-03-28,0.002,0.002,r2_split_like,0.001,100.0
RCAT,2019-12-03,1.05,1.05,r2_split_like,0.7,50.000000000000014
RMD,2010-08-31,30.03,30.14,r2_split_like,60.38,-50.264988406757205
RUSHA,2020-10-13,37.57,37.16,r2_split_like,56.55,-33.56321839080459
RUSHB,2020-10-13,33.21,32.21,r2_split_like,49.7901,-33.2999933721764
SCL,2012-12-17,50.87,52.22,r2_split_like,100.84,-49.55374851249504
SCZM,2025-12-10,8.86,9.8,r2_split_like,2.219,299.2789544840018
SEZL,2021-12-17,0.29158,0.38158,r2_split_like,0.43342,-32.72576253979974
SEZL,2022-06-06,0.15842,0.02657895,r2_split_like,0.02657895,496.0355845509323
SEZL,2022-07-01,0.02736842,0.02736842,r2_split_like,0.04157895,-34.177221887517604
SEZL,2022-10-06,0.02351658,0.08157895,r2_split_like,0.05973684,-60.633036498080585
SEZL,2022-10-26,0.02501658,0.05657895,r2_split_like,0.05,-49.966840000000005
SEZL,2022-11-16,0.03421053,0.03421053,r2_split_like,0.05157895,-33.67346562890481
SEZL,2023-03-13,0.05842105,0.05842105,r2_split_like,0.08605263,-32.110093555536885
SEZL,2023-05-03,0.05657895,0.08578948,r2_split_like,0.08578948,-34.0490815423989
SEZL,2023-05-09,0.05657895,0.05657895,r2_split_like,0.08578948,-34.0490815423989
SEZL,2023-05-30,0.083333,0.083333,r2_split_like,0.016983,390.6848024495083
SHNWF,2021-12-03,7.71,7.71,r2_split_like,38.55,-80.0
SHNWF,2021-12-07,38.44,38.44,r2_split_like,7.71,398.5732814526588
SHNWF,2021-12-08,7.69,7.69,r2_split_like,38.44,-79.99479708636837
SHNWF,2021-12-15,7.53,7.53,r2_split_like,37.61,-79.97872906141983
SHNWF,2021-12-22,8.01,8.01,r2_split_like,40.03,-79.99000749437923
SHNWF,2021-12-27,8.23,8.23,r2_split_like,41.14,-79.99513855128826
SHNWF,2021-12-30,41.13,41.13,r2_split_like,8.23,399.75698663426493
SHNWF,2022-02-07,7.66,7.66,r2_split_like,38.29,-79.99477670410029
SHNWF,2022-02-09,7.89,7.89,r2_split_like,39.43,-79.98985544002028
SHNWF,2022-07-22,5.78,5.78,r2_split_like,28.89,-79.99307718933886
SHNWF,2022-07-27,5.8,5.8,r2_split_like,28.99,-79.99310106933424
SHNWF,2022-08-01,6.12,6.12,r2_split_like,30.6,-80.0
SHNWF,2022-08-08,6.19,6.19,r2_split_like,30.92,-79.98059508408797
SHNWF,2022-08-11,30.43,30.43,r2_split_like,6.19,391.5993537964458
SHNWF,2022-08-12,6.09,6.09,r2_split_like,30.43,-79.98685507722642
SHNWF,2022-08-18,6.1,6.1,r2_split_like,30.47,-79.98030850016409
SHNWF,2022-08-22,5.74,5.74,r2_split_like,28.67,-79.97907220090687
SHNWF,2022-08-23,28.67,28.67,r2_split_like,5.74,399.4773519163763
SHNWF,2022-08-24,5.74,5.74,r2_split_like,28.67,-79.97907220090687
SHNWF,2022-08-26,5.82,5.82,r2_split_like,29.07,-79.97936016511868
SHNWF,2022-08-30,5.45,5.45,r2_split_like,27.22,-79.97795738427627
SHNWF,2022-09-13,5.22,5.22,r2_split_like,26.09,-79.99233422767344
SHNWF,2022-09-15,5.1,5.1,r2_split_like,25.49,-79.99215378579837
SHW,2021-04-01,246.34,249.75,r2_split_like,738.0107,-66.62108015507093
SKE,2017-07-20,0.0268,0.041,r2_split_like,0.041,-34.63414634146342
SKE,2021-06-10,12.5,12.4,r2_split_like,3.12,300.6410256410256
SPSC,2019-08-23,51.63,49.67,r2_split_like,102.71,-49.73225586603057
SPXC,2015-09-28,12.31,11.9,r2_split_like,49.4401,-75.10118304776891
SRPT,2012-07-12,3.3,4.13,r2_split_like,0.655,403.81679389312967
SSII,2021-12-06,0.0003,0.0003,r2_split_like,0.0001,199.99999999999997
SSII,2021-12-30,0.0008,0.0008,r2_split_like,0.0004,100.0
SSNC,2016-06-27,27.23,26.45,r2_split_like,54.94,-50.43684018929741
TGTX,2010-11-24,0.03,0.03,r2_split_like,0.02,49.999999999999986
TGTX,2011-04-13,0.015,0.015,r2_split_like,0.01,49.999999999999986
TGTX,2011-04-25,0.01,0.01,r2_split_like,0.015,-33.33333333333333
TGTX,2011-05-03,0.016,0.016,r2_split_like,0.0106,50.943396226415096
TGTX,2011-08-02,0.13,0.13,r2_split_like,0.26,-50.0
THC,2012-10-11,24.05,24.09,r2_split_like,5.97,302.8475711892798
TRMB,2013-03-21,30.07,29.44,r2_split_like,60.28,-50.11612475116125
TSCO,2013-09-27,66.08,66.4,r2_split_like,132.33,-50.06423335600394
TTD,2021-06-17,59.14,62.14,r2_split_like,590.2,-89.97966790918333
TU,2013-04-17,34.69,34.61,r2_split_like,69.12,-49.811921296296305
USAS,2016-12-28,2.41,2.39,r2_split_like,0.2,1105.0
USAS,2020-03-09,1.48,2.07,r2_split_like,2.23,-33.6322869955157
USDC,2025-12-22,0.0012,0.0012,r2_split_like,9.9999997e-05,1100.0000360000008
VERA,2010-02-02,0.3,0.3,r2_split_like,0.45,-33.333333333333336
VERA,2010-04-12,0.45,0.45,r2_split_like,0.3,50.000000000000014
VERA,2010-04-27,0.55,0.55,r2_split_like,0.362,51.93370165745858
WEC,2011-03-02,29.5,29.08,r2_split_like,58.64,-49.69304229195089
WLK,2014-03-19,67.62,66.88,r2_split_like,135.16,-49.97040544539804
WSHP,2025-11-20,132.99,154.85,r2_split_like,200.0,-33.504999999999995
WST,2013-09-27,40.45,40.93,r2_split_like,81.2,-50.1847290640394
XONI,2024-12-06,0.0305,0.0499,r2_split_like,0.06,-49.166666666666664
XONI,2024-12-31,0.0242,0.0454,r2_split_like,0.0489,-50.511247443762784
XONI,2025-04-11,0.028,0.04,r2_split_like,0.055,-49.09090909090909
XONI,2025-06-30,0.0231,0.035,r2_split_like,0.0349,-33.810888252149
XONI,2025-07-23,0.0262,0.034,r2_split_like,0.04,-34.5
XONI,2025-12-24,0.0363,0.054,r2_split_like,0.055,-34.0
XPEL,2010-03-30,0.023,0.023,r2_split_like,0.035,-34.28571428571429
XPEL,2010-07-19,0.053,0.055,r2_split_like,0.035,51.42857142857141
XPEL,2010-09-16,0.06,0.06,r2_split_like,0.09,-33.33333333333333
XPEL,2010-09-24,0.04,0.04,r2_split_like,0.06,-33.33333333333333
XPEL,2011-05-16,0.03,0.03,r2_split_like,0.045,-33.33333333333333
XPEL,2011-05-19,0.045,0.045,r2_split_like,0.03,50.0
XPEL,2011-06-08,0.045,0.045,r2_split_like,0.03,50.0
XPEL,2011-06-09,0.03,0.03,r2_split_like,0.045,-33.33333333333333
AAON,2021-12-02,51.86,52.86,r3_corrupt_date_cluster,77.33,-32.936764515711886
ACMR,2021-12-02,28.48,27.19,r3_corrupt_date_cluster,84.37,-66.24392556595946
ADEA,2021-12-02,4.8,4.97,r3_corrupt_date_cluster,29.7584,-83.87010054303995
ANAB,2021-12-02,21.0,21.11,r3_corrupt_date_cluster,31.22,-32.73542600896861
ANET,2021-12-02,30.36,30.82,r3_corrupt_date_cluster,121.39,-74.98970261141774
APG,2021-12-02,15.37,15.53,r3_corrupt_date_cluster,22.84,-32.70577933450088
APH,2021-12-02,40.05,40.73,r3_corrupt_date_cluster,79.99,-49.93124140517565
ARIS,2021-12-02,4.03,4.04,r3_corrupt_date_cluster,13.78,-70.75471698113208
BIP,2021-12-02,37.53,37.44,r3_corrupt_date_cluster,56.1,-33.101604278074866
COO,2021-12-02,93.3,94.49,r3_corrupt_date_cluster,373.53,-75.02208657939121
CPRT,2021-12-02,35.78,36.75,r3_corrupt_date_cluster,142.52,-74.89475161380858
CRVL,2021-12-02,63.12,64.95,r3_corrupt_date_cluster,189.2,-66.6384778012685
CXT,2021-12-02,33.14,34.37,r3_corrupt_date_cluster,94.4701,-64.9201175821768
DD,2021-12-02,31.04,31.5,r3_corrupt_date_cluster,73.7901,-57.93473650259317
DFTX,2021-12-02,29.1,29.85,r3_corrupt_date_cluster,1.91,1423.560209424084
DNTH,2021-12-02,87.84,88.48,r3_corrupt_date_cluster,5.5,1497.090909090909
DXCM,2021-12-02,137.08,140.05,r3_corrupt_date_cluster,548.35,-75.00136773958238
ELVN,2021-12-02,12.32,11.72,r3_corrupt_date_cluster,3.12,294.87179487179486
ENOV,2021-12-02,77.1944922547,79.1394148021,r3_corrupt_date_cluster,44.8,72.30913449709821
ETR,2021-12-02,50.44,51.0,r3_corrupt_date_cluster,100.4,-49.76095617529881
EXLS,2021-12-02,25.93,26.61,r3_corrupt_date_cluster,128.97,-79.89454911995037
FTNT,2021-12-02,61.05,62.62,r3_corrupt_date_cluster,305.26,-80.00065517919151
GLTO,2021-12-02,65.25,61.25,r3_corrupt_date_cluster,2.64,2371.590909090909
GME,2021-12-02,46.25,45.39,r3_corrupt_date_cluster,179.84,-74.28269572953737
GOLD,2021-12-02,33.33,31.65,r3_corrupt_date_cluster,66.66,-50.0
GSAT,2021-12-02,20.1,21.0,r3_corrupt_date_cluster,1.32,1422.7272727272727
HUBG,2021-12-02,38.47,39.35,r3_corrupt_date_cluster,76.5,-49.712418300653596
HUT,2021-12-02,57.52,52.45,r3_corrupt_date_cluster,11.78,388.2852292020374
HYMC,2021-12-02,7.03,7.5,r3_corrupt_date_cluster,0.728,865.6593406593407
IBKR,2021-12-02,18.84,19.13,r3_corrupt_date_cluster,75.01,-74.8833488868151
INDV,2021-12-02,14.6,14.65,r3_corrupt_date_cluster,3.11,369.4533762057878
IRON,2021-12-02,25.0,26.1,r3_corrupt_date_cluster,0.8367,2887.9287677781763
KOD,2021-12-02,17.59,17.92,r3_corrupt_date_cluster,439.55,-95.99817995677398
LCID,2021-12-02,508.5,484.1,r3_corrupt_date_cluster,51.14,894.3292921392256
MLI,2021-12-02,27.73,28.68,r3_corrupt_date_cluster,54.92,-49.50837581937363
MSTR,2021-12-02,69.15,68.34,r3_corrupt_date_cluster,705.47,-90.19802401236056
MTH,2021-12-02,56.34,59.02,r3_corrupt_date_cluster,112.38,-49.866524292578745
MUX,2021-12-02,9.6,9.5,r3_corrupt_date_cluster,0.97,889.6907216494844
NDAQ,2021-12-02,66.67,67.08,r3_corrupt_date_cluster,199.0298,-66.50250364518278
NKTR,2021-12-02,169.8,171.15,r3_corrupt_date_cluster,11.2,1416.071428571429
NOW,2021-12-02,119.91,124.67,r3_corrupt_date_cluster,599.57,-80.0006671447871
ORKA,2021-12-02,27.84,27.0,r3_corrupt_date_cluster,2.27,1126.431718061674
ORLY,2021-12-02,42.52,43.82,r3_corrupt_date_cluster,636.7431,-93.32226764608835
OUST,2021-12-02,64.9,64.3,r3_corrupt_date_cluster,6.53,893.874425727412
PANW,2021-12-02,88.03,89.22,r3_corrupt_date_cluster,528.1594,-83.33268327705613
PEGA,2021-12-02,54.52,55.37,r3_corrupt_date_cluster,109.36,-50.14630577907827
PIPR,2021-12-02,41.76,42.76,r3_corrupt_date_cluster,163.39,-74.44152028887937
PLUS,2021-12-02,51.82,53.25,r3_corrupt_date_cluster,103.01,-49.694204446170275
POWL,2021-12-02,7.98,8.16,r3_corrupt_date_cluster,23.9,-66.61087866108785
PRAX,2021-12-02,255.75,295.65,r3_corrupt_date_cluster,17.15,1391.2536443148688
RAPT,2021-12-02,248.0,257.68,r3_corrupt_date_cluster,31.0,700.0
REX,2021-12-02,16.69,17.99,r3_corrupt_date_cluster,98.8998,-83.12433392180773
RUSHA,2021-12-02,34.87,35.35,r3_corrupt_date_cluster,52.32,-33.35244648318043
RUSHB,2021-12-02,33.69,34.99,r3_corrupt_date_cluster,50.5,-33.28712871287129
SLNO,2021-12-02,46.6,46.5,r3_corrupt_date_cluster,0.627,7332.216905901116
SMCI,2021-12-02,4.25,4.28,r3_corrupt_date_cluster,42.43,-89.98350223898186
SNEX,2021-12-02,17.95,18.49,r3_corrupt_date_cluster,60.69,-70.42346350304827
SYRE,2021-12-02,149.5,154.25,r3_corrupt_date_cluster,5.98,2400.0
TECH,2021-12-02,114.86,116.82,r3_corrupt_date_cluster,461.94,-75.13529895657445
TSCO,2021-12-02,44.86,45.53,r3_corrupt_date_cluster,223.92,-79.96605930689532
TTEK,2021-12-02,36.17,37.58,r3_corrupt_date_cluster,180.56,-79.96787771377934
USAS,2021-12-02,1.56,1.53,r3_corrupt_date_cluster,0.78,100.0
USLM,2021-12-02,24.26,25.36,r3_corrupt_date_cluster,120.34,-79.84045205251786
WGS,2021-12-02,189.42,193.38,r3_corrupt_date_cluster,6.05,3030.9090909090905
WSM,2021-12-02,94.07,92.33,r3_corrupt_date_cluster,186.69,-49.61165568589641
ACHC,2011-11-01,10.0,9.0,r4_gap_gt50,1.95,412.8205128205129
ANIP,2012-06-04,2.2,2.73,r4_gap_gt50,0.385,471.42857142857144
ANTH,2025-01-10,0.000199999995,0.000199999995,r4_gap_gt50,1e-06,19899.9995
ANTH,2025-01-14,0.000199999995,0.000199999995,r4_gap_gt50,1e-06,19899.9995
ANTH,2025-02-04,0.000199999995,0.000199999995,r4_gap_gt50,1e-06,19899.9995
ANTH,2025-02-06,0.000199999995,0.000199999995,r4_gap_gt50,1e-06,19899.9995
ANTH,2025-02-11,0.000199999995,0.000199999995,r4_gap_gt50,1e-06,19899.9995
ANTH,2025-02-18,0.000199999995,0.000199999995,r4_gap_gt50,1e-06,19899.9995
ANTH,2025-02-20,0.000199999995,0.000199999995,r4_gap_gt50,1e-06,19899.9995
ANTH,2025-03-04,0.000199999995,0.000199999995,r4_gap_gt50,1e-06,19899.9995
APLD,2012-01-06,0.01,0.01,r4_gap_gt50,0.0012,733.3333333333335
ARWR,2011-11-17,5.72,6.03,r4_gap_gt50,0.645,786.8217054263565
AUGO,2019-01-08,14.6983,14.6983,r4_gap_gt50,1.42,935.0915492957746
AUPH,2012-11-30,0.0019,0.0019,r4_gap_gt50,0.0004,375.0
AUPH,2013-11-08,2.6281,2.6281,r4_gap_gt50,0.0007,375342.8571428571
BHILQ,2025-05-09,0.0999,0.06,r4_gap_gt50,0.0213,369.0140845070423
BLFS,2014-01-29,9.0,9.0,r4_gap_gt50,0.581,1449.053356282272
CAPR,2013-11-21,2.65,2.65,r4_gap_gt50,0.05,5200.0
CLSK,2019-12-11,5.0,8.0,r4_gap_gt50,0.659,658.7253414264036
EGO,2018-12-31,2.77,2.88,r4_gap_gt50,0.58,377.58620689655174
EQX,2016-10-07,1.55,1.6243,r4_gap_gt50,0.2442,534.7256347256348
GLXY,2018-01-09,1.9463,1.9955,r4_gap_gt50,0.3791,413.4001582695858
INSM,2011-03-03,5.4799,5.35,r4_gap_gt50,0.5001,995.7608478304339
ONDS,2020-11-16,14.0,14.0,r4_gap_gt50,0.4444,3050.3150315031503
ONE,2022-01-24,2.39,3.77,r4_gap_gt50,0.156,1432.0512820512822
ORKA,2013-03-05,2.52,2.57,r4_gap_gt50,0.45,459.99999999999994
QRVO,2015-01-02,69.0,70.4,r4_gap_gt50,16.59,315.9132007233273
RCAT,2016-11-22,1.0,1.0,r4_gap_gt50,0.08,1150.0
RCAT,2019-08-01,12.2,12.2,r4_gap_gt50,0.004,304900.0
RIOT,2011-07-29,3.464,3.41,r4_gap_gt50,0.66,424.8484848484848
SHNWF,2021-12-13,40.03,38.93,r4_gap_gt50,7.69,420.5461638491547
SHNWF,2021-12-21,40.03,40.03,r4_gap_gt50,7.53,431.60690571049133
SHNWF,2021-12-23,41.14,41.14,r4_gap_gt50,8.01,413.60799001248444
SHNWF,2022-08-19,28.67,28.67,r4_gap_gt50,6.1,370.0
SKE,2017-10-25,0.4258,0.4258,r4_gap_gt50,0.0453,839.9558498896248
SSII,2024-09-09,3.99,3.99,r4_gap_gt50,0.32,1146.8750000000002
TGTX,2011-07-19,0.05,0.1,r4_gap_gt50,0.0065,669.2307692307693
TOPCF,2026-01-13,447466144.0,447466144.0,r4_gap_gt50,21.22,2108699918.8501413
TVTX,2012-11-02,1.9,1.87,r4_gap_gt50,0.1,1799.9999999999995
USAS,2019-01-02,1.72,1.69,r4_gap_gt50,0.264,551.5151515151515
USAS,2019-01-22,1.7,1.54,r4_gap_gt50,0.2688,532.4404761904763
USAS,2019-02-19,1.71,1.77,r4_gap_gt50,0.2736,524.9999999999999
USAS,2019-04-22,1.69,1.68,r4_gap_gt50,0.2688,528.7202380952382
USAS,2019-05-28,1.68,1.67,r4_gap_gt50,0.272,517.6470588235294
USAS,2019-09-03,3.52,3.6,r4_gap_gt50,0.544,547.0588235294117
USAS,2019-11-29,2.54,2.7,r4_gap_gt50,0.4048,527.4703557312254
USAS,2020-01-02,3.24,3.14,r4_gap_gt50,0.5072,538.8012618296531
USAS,2020-01-21,2.9,2.86,r4_gap_gt50,0.4656,522.852233676976
UUUU,2013-11-05,5.76,5.6044,r4_gap_gt50,0.1199,4704.003336113427
VCEL,2010-02-18,1.44,1.7299,r4_gap_gt50,0.19,657.8947368421052
