timestamp,underlying_close,expiry,right,strike,option_bid,option_ask,option_mid,option_last,option_volume,seconds_to_expiry,iv_from_mid,model_price_from_mid_iv,risk_free_rate,dividend_yield,model_price_from_prev_iv,source_flags
2026-05-15 13:32:20+00:00,13.925,20260618,C,20.0,0.9,1.1,1.0,0.95,0.0,2960860.0,1.5401396042594562,1.0,0.045,0.0,0.9777262643731834,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:32:30+00:00,13.905,20260618,C,15.0,1.9,2.5,2.2,1.9,0.0,2960850.0,1.5375336057375852,2.200000000000001,0.045,0.0,2.1893295133647674,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:32:30+00:00,13.905,20260618,C,20.0,0.9,1.1,1.0,0.95,0.0,2960850.0,1.5441944822914668,0.9999999999999996,0.045,0.0,0.9939918805622567,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:32:40+00:00,13.85,20260618,C,15.0,1.9,2.45,2.175,2.5,1.0,2960840.0,1.540048330951986,2.174999999999999,0.045,0.0,2.1707546310669104,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:32:40+00:00,13.85,20260618,C,20.0,0.9,1.1,1.0,0.95,0.0,2960840.0,1.5553653203934394,1.0,0.045,0.0,0.9835435424491803,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:32:50+00:00,13.87,20260618,C,15.0,1.9,2.45,2.175,2.5,0.0,2960830.0,1.5337699227278865,2.175,0.045,0.0,2.185612417337971,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:32:50+00:00,13.87,20260618,C,20.0,0.9,1.1,1.0,0.95,0.0,2960830.0,1.5513026290085725,1.0000000000000004,0.045,0.0,1.006010425240703,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:33:00+00:00,13.8441,20260618,C,15.0,1.9,2.45,2.175,2.5,0.0,2960820.0,1.541906829509414,2.1750000000000016,0.045,0.0,2.1612679576199545,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:33:00+00:00,13.8441,20260618,C,20.0,0.9,1.1,1.0,0.95,0.0,2960820.0,1.5565708313369107,1.0000000000000004,0.045,0.0,0.9922351017633129,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:33:10+00:00,13.845,20260618,C,15.0,1.9,2.45,2.175,2.5,0.0,2960810.0,1.5416267745859873,2.174999999999999,0.045,0.0,2.1754726167918603,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:33:10+00:00,13.845,20260618,C,20.0,0.9,1.1,1.0,0.95,0.0,2960810.0,1.5563903822510632,0.9999999999999991,0.045,0.0,1.0002662317274478,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:33:20+00:00,13.92,20260618,C,15.0,1.9,2.45,2.175,2.5,0.0,2960800.0,1.5180813405437577,2.1750000000000007,0.045,0.0,2.214923169039232,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:33:20+00:00,13.92,20260618,C,20.0,0.9,1.1,1.0,0.95,0.0,2960800.0,1.5411680206272709,1.0000000000000009,0.045,0.0,1.022655830399358,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:33:30+00:00,13.94,20260618,C,15.0,1.9,2.45,2.175,2.5,0.0,2960790.0,1.5118075677452394,2.175,0.045,0.0,2.1856535610062116,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:33:30+00:00,13.94,20260618,C,20.0,0.9,1.1,1.0,0.95,0.0,2960790.0,1.5371219033104775,1.0000000000000004,0.045,0.0,1.0060207392446157,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:33:40+00:00,13.945,20260618,C,15.0,1.9,2.45,2.175,2.5,0.0,2960780.0,1.5102412456361316,2.175,0.045,0.0,2.177660785219344,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:33:40+00:00,13.945,20260618,C,20.0,0.85,1.1,0.9750000000000001,1.0,1.0,2960780.0,1.5192594436951525,0.9749999999999996,0.045,0.0,1.0015010205652954,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:33:50+00:00,13.955,20260618,C,15.0,1.9,2.45,2.175,2.5,0.0,2960770.0,1.5071061991165369,2.174999999999999,0.045,0.0,2.1803290342699855,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:33:50+00:00,13.955,20260618,C,20.0,0.85,1.1,0.9750000000000001,1.0,3.0,2960770.0,1.5172540283402367,0.975000000000001,0.045,0.0,0.9779696061821235,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:34:00+00:00,13.985,20260618,C,15.0,1.9,2.45,2.175,2.5,0.0,2960760.0,1.4976973534934346,2.1750000000000016,0.045,0.0,2.191023516647295,quote_mid;trade_last;iv_solved;prev_iv_model
