month,ticker,window_start,window_end,z_win,ret_2w_pct,mcap_at_start,turnover_min,turnover_median,turnover_thresh,sigma_d_pct,end_vs_high,up_day_ratio,max_day_contrib,run_days,sector,industry,mcap_bucket,market_cap_now,inst_pct,float_pct
2017-10,ALGN,2017-10-26,2017-11-08,5.305,25.274,14537047094.0,151210604.0,266064600.0,30000000.0,1.343,0.996,0.7,0.668,1,Healthcare,Medical - Devices,10B-100B,11789059622.0,100.7,93.58
2017-10,MNKD,2017-10-03,2017-10-16,4.852,131.624,871239439.0,33888625.0,92194685.0,30000000.0,5.474,0.779,0.7,0.402,1,Healthcare,Biotechnology,300M-1B,1038072548.0,59.31,98.04
2017-10,NBIX,2017-10-27,2017-11-09,4.116,27.077,6248176241.0,43486068.0,79023219.0,30000000.0,1.841,0.993,0.7,0.742,1,Healthcare,Drug Manufacturers - Specialty & Generic,1B-10B,15141822661.0,104.29,98.75
2017-09,ALNY,2017-09-19,2017-10-02,4.607,60.934,10018783082.0,48130656.0,219985070.0,30000000.0,3.266,0.971,0.6,0.876,3,Healthcare,Biotechnology,10B-100B,38029719789.0,104.24,99.57
2017-09,RH,2017-09-01,2017-09-15,4.012,56.657,913665261.0,80578179.0,145593868.0,30000000.0,3.539,0.978,0.6,0.824,1,Consumer Cyclical,Specialty Retail,300M-1B,2433427164.0,104.93,73.04
2017-08,STLA,2017-08-14,2017-08-25,4.744,27.907,47425061267.0,45692334.0,91044066.0,30000000.0,1.641,0.986,0.9,0.332,2,Consumer Cyclical,Auto - Manufacturers,10B-100B,28078647385.0,49.11,84.26
2017-07,NRG,2017-07-11,2017-07-24,6.856,56.824,3439079402.0,124792800.0,237197632.0,30000000.0,2.075,1.0,0.9,0.573,8,Utilities,Independent Power Producers,1B-10B,28968441835.0,95.18,99.58
2017-07,VRTX,2017-07-11,2017-07-24,4.72,29.108,33545462923.0,146809306.0,307806536.0,30000000.0,1.712,0.995,0.6,0.741,2,Healthcare,Biotechnology,10B-100B,110448506470.0,100.04,99.7
2017-06,NRG,2017-06-30,2017-07-14,4.783,36.545,3633186951.0,31026190.0,86930604.0,30000000.0,2.059,0.995,0.5,0.827,8,Utilities,Independent Power Producers,1B-10B,28968441835.0,95.18,99.58
2017-05,PBYI,2017-05-17,2017-05-31,5.271,139.437,1845105225.0,51093350.0,147725450.0,30000000.0,5.238,0.954,0.7,0.378,4,Healthcare,Biotechnology,1B-10B,363422105.0,74.97,76.43
2017-05,MELI,2017-05-03,2017-05-16,5.144,26.606,11912316927.0,87537369.0,167923474.0,30000000.0,1.45,0.998,0.8,0.642,3,Consumer Cyclical,Specialty Retail,10B-100B,78950722009.0,84.59,99.78
2017-05,DDD,2017-05-03,2017-05-16,5.027,42.743,2424579328.0,37429681.0,105277083.0,30000000.0,2.239,0.995,0.9,0.312,4,Technology,Computer Hardware,1B-10B,366608071.0,58.18,86.48
2017-05,W,2017-05-01,2017-05-12,4.254,32.75,6206475767.0,30312210.0,161493988.0,30000000.0,2.106,0.922,0.8,0.665,3,Consumer Cyclical,Specialty Retail,1B-10B,8101945610.0,113.46,98.15
2017-05,NVDA,2017-05-09,2017-05-22,4.071,35.156,62536047120.0,2181483822.0,3742380738.0,30000000.0,2.34,0.996,0.9,0.545,1,Technology,Semiconductors,10B-100B,5332391924381.0,71.53,95.89
2017-04,IAC,2017-04-19,2017-05-02,6.741,27.656,5667752723.0,343856745.0,413757840.0,30000000.0,1.145,0.958,0.9,0.548,7,Technology,Internet Content & Information,1B-10B,3093466471.0,113.16,80.28
2017-04,W,2017-04-27,2017-05-10,5.721,45.587,5982081705.0,30312210.0,70945028.0,30000000.0,2.076,0.995,0.9,0.502,3,Consumer Cyclical,Specialty Retail,1B-10B,8101945610.0,113.46,98.15
2017-03,VRTX,2017-03-27,2017-04-07,5.305,28.784,23045532522.0,125593470.0,277923206.0,30000000.0,1.508,0.985,0.7,0.736,6,Healthcare,Biotechnology,10B-100B,110448506470.0,100.04,99.7
2017-03,AUPH,2017-03-02,2017-03-15,4.326,109.434,582565545.0,62974444.0,200302813.0,30000000.0,5.404,0.737,0.8,0.38,1,Healthcare,Biotechnology,300M-1B,2021618181.0,60.71,98.16
2017-02,HWM,2017-02-01,2017-02-14,4.246,29.53,7756683647.0,154470468.0,261050355.0,30000000.0,1.927,0.979,0.8,0.401,2,Industrials,Industrial - Machinery,1B-10B,109461404186.0,94.72,99.11
2017-01,CENX,2017-01-12,2017-01-26,4.275,67.947,1025371101.0,37231811.0,63477950.0,30000000.0,3.835,0.929,0.7,0.275,1,Basic Materials,Aluminum,1B-10B,5956258001.0,74.99,69.31
2017-01,HWM,2017-01-31,2017-02-13,4.237,31.778,6992678416.0,129021069.0,231426938.0,30000000.0,2.06,0.993,0.9,0.376,2,Industrials,Industrial - Machinery,1B-10B,109461404186.0,94.72,99.11
2016-11,IONS,2016-11-01,2016-11-14,6.682,82.794,4514973030.0,56022392.0,134035971.0,30000000.0,2.855,0.984,0.7,0.33,7,Healthcare,Biotechnology,1B-10B,12457491471.0,107.19,99.21
2016-11,PRI,2016-11-09,2016-11-22,6.183,28.867,1910020383.0,36605985.0,60008720.0,30000000.0,1.297,0.981,0.7,0.412,1,Financial Services,Insurance - Life,1B-10B,8473941860.0,96.56,99.46
2016-11,NVDA,2016-11-07,2016-11-18,5.839,38.168,43296523505.0,764763655.0,1410924717.0,30000000.0,1.751,0.985,0.6,0.807,7,Technology,Semiconductors,10B-100B,5332391924381.0,71.53,95.89
2016-11,ACM,2016-11-09,2016-11-22,5.522,33.226,4057076711.0,72873870.0,98931133.0,30000000.0,1.643,0.978,0.7,0.477,1,Industrials,Engineering & Construction,1B-10B,10278444823.0,93.4,99.43
2016-11,KSS,2016-11-07,2016-11-18,5.264,27.44,4921178138.0,140026188.0,230800761.0,30000000.0,1.457,0.953,0.9,0.45,1,Consumer Cyclical,Department Stores,1B-10B,1469393746.0,109.46,98.43
2016-11,NUE,2016-11-02,2016-11-15,4.731,26.134,10967347588.0,97269095.0,209772399.0,30000000.0,1.552,1.0,0.9,0.495,1,Basic Materials,Steel,10B-100B,52843710083.0,79.61,97.6
2016-11,REGN,2016-11-01,2016-11-14,4.672,28.839,36331965587.0,248088154.0,485618290.0,30000000.0,1.715,0.981,0.7,0.509,1,Healthcare,Biotechnology,10B-100B,74726114880.0,94.36,94.8
2016-11,EXEL,2016-11-04,2016-11-17,4.475,64.216,2993638898.0,71350809.0,133905573.0,30000000.0,3.505,0.985,0.9,0.375,1,Healthcare,Biotechnology,1B-10B,12494860590.0,106.67,81.34
2016-11,STLD,2016-11-03,2016-11-16,4.016,25.094,3944219740.0,76939849.0,137975259.0,30000000.0,1.763,0.998,0.8,0.424,1,Basic Materials,Steel,1B-10B,34029891480.0,86.89,93.09
2016-10,MLM,2016-10-28,2016-11-10,6.419,32.014,10887522395.0,121383947.0,221938319.0,30000000.0,1.368,0.994,0.8,0.394,3,Basic Materials,Construction Materials,10B-100B,35185695858.0,101.02,99.31
2016-10,IONS,2016-10-31,2016-11-11,5.42,63.166,4293521205.0,40786002.0,114946510.0,30000000.0,2.857,0.99,0.6,0.406,7,Healthcare,Biotechnology,1B-10B,12457491471.0,107.19,99.21
2016-10,NUE,2016-10-28,2016-11-10,5.07,26.53,10844349298.0,97269095.0,161435669.0,30000000.0,1.468,0.989,0.9,0.488,1,Basic Materials,Steel,10B-100B,52843710083.0,79.61,97.6
2016-10,NFLX,2016-10-13,2016-10-26,4.308,27.608,42204829734.0,833843419.0,1911254692.0,30000000.0,1.79,0.982,0.7,0.714,2,Communication Services,Entertainment,10B-100B,359812709354.0,88.06,99.29
2016-09,SRPT,2016-09-14,2016-09-27,7.301,130.859,3425948249.0,123143217.0,506368514.0,30000000.0,3.624,0.959,0.6,0.661,10,Healthcare,Biotechnology,1B-10B,2048178614.0,99.59,89.61
2016-08,NTAP,2016-08-05,2016-08-18,4.016,28.091,5351600823.0,48125498.0,76839639.0,30000000.0,1.95,0.999,0.8,0.649,1,Technology,Computer Hardware,1B-10B,23231709619.0,106.11,99.45
2016-07,GRPN,2016-07-28,2016-08-10,4.991,53.704,3699640058.0,64966256.0,110156284.0,30000000.0,2.723,0.978,0.7,0.589,2,Communication Services,Internet Content & Information,1B-10B,640789803.0,147.13,47.11
2016-07,EBAY,2016-07-08,2016-07-21,4.308,25.073,10926840248.0,146148336.0,394742775.0,30000000.0,1.642,0.987,0.9,0.462,1,Consumer Cyclical,Specialty Retail,10B-100B,48009721088.0,95.76,89.81
2016-05,DXC,2016-05-24,2016-06-07,10.786,47.743,6051942911.0,97481429.0,137023325.0,30000000.0,1.144,0.994,0.7,0.9,5,Technology,Information Technology Services,1B-10B,1507468529.0,111.59,87.92
2016-05,NVDA,2016-05-13,2016-05-26,4.574,28.338,24895349948.0,353746419.0,494392957.0,30000000.0,1.725,0.993,0.9,0.567,4,Technology,Semiconductors,10B-100B,5332391924381.0,71.53,95.89
2016-02,GRPN,2016-02-12,2016-02-26,5.901,100.446,2195474222.0,51021489.0,95255628.0,30000000.0,3.727,0.959,0.6,0.496,2,Communication Services,Internet Content & Information,1B-10B,640789803.0,147.13,47.11
2016-02,AKAM,2016-02-10,2016-02-24,4.241,38.438,7060817942.0,118613600.0,207135925.0,30000000.0,2.425,0.985,0.7,0.591,1,Technology,Software - Infrastructure,1B-10B,22526600360.0,111.51,97.71
2016-01,WTW,2016-01-04,2016-01-15,21.88,131.686,4456055213.0,89841944.0,197955926.0,30000000.0,1.214,0.891,0.4,1.168,5,Financial Services,Insurance - Brokers,1B-10B,23585547009.0,100.36,99.51
2015-12,WTW,2015-12-29,2016-01-12,26.007,145.59,4645895633.0,58708162.0,197955926.0,30000000.0,1.093,0.915,0.4,1.092,5,Financial Services,Insurance - Brokers,1B-10B,23585547009.0,100.36,99.51
2015-08,BBY,2015-08-25,2015-09-08,5.075,28.801,6890259666.0,141752175.0,199578923.0,30000000.0,1.577,0.999,0.8,0.468,1,Consumer Cyclical,Specialty Retail,1B-10B,12049067131.0,99.18,93.82
2015-07,GOOG,2015-07-06,2015-07-17,7.339,28.569,318395969321.0,669522221.0,1018536991.0,30000000.0,1.083,0.998,0.7,0.592,4,Communication Services,Internet Content & Information,100B+,4710477401501.0,61.34,197.7
2015-07,GOOGL,2015-07-06,2015-07-17,7.047,27.822,329147013892.0,698775538.0,1201223357.0,30000000.0,1.102,0.995,0.7,0.614,4,Communication Services,Internet Content & Information,100B+,4688966490789.0,81.11,186.24
2015-05,OPK,2015-05-07,2015-05-20,4.321,28.714,10677004178.0,32651604.0,66103350.0,30000000.0,1.847,0.993,0.9,0.247,1,Healthcare,Medical - Diagnostics & Research,10B-100B,845703281.0,26.95,44.08
2015-02,BHC,2015-02-10,2015-02-24,5.135,26.171,61298560654.0,164074762.0,321967641.0,30000000.0,1.432,0.987,0.8,0.59,1,Healthcare,Drug Manufacturers - Specialty & Generic,10B-100B,2005564253.0,64.83,69.59
2015-02,MOH,2015-02-10,2015-02-24,4.449,25.852,2931145952.0,42161863.0,66453458.0,30000000.0,1.634,0.993,0.9,0.471,1,Healthcare,Medical - Healthcare Plans,1B-10B,9648398844.0,112.06,93.07
2015-02,MLM,2015-02-02,2015-02-13,4.351,34.797,6805602185.0,73303603.0,130671010.0,30000000.0,2.17,0.993,0.9,0.473,1,Basic Materials,Construction Materials,1B-10B,35185695858.0,101.02,99.31
2015-01,NFLX,2015-01-15,2015-01-29,5.068,36.874,19475544206.0,539707943.0,1573798351.0,30000000.0,1.959,0.97,0.8,0.509,5,Communication Services,Entertainment,10B-100B,359812709354.0,88.06,99.29
